"id_student","code_module","code_presentation","final_result","gender","highest_education","age_band","region","score_avg","intial weeks","late weeks","mid weeks","intial weeks -active","late weeks -active","mid weeks -active","cluster","x","y"
231339,"CCC","2014B","Distinction","F","Post Graduate Qualification","0-35","Scotland",92,429,62,1375,1,1,1,3,-0.717144878003855,0.782842282609544
232833,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Midlands Region",48,104,0,42,1,0,1,2,1.2852702477303,-1.42134654956041
233444,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","London Region",49,133,0,563,1,0,1,2,1.13690995569535,-1.41221570496405
237934,"CCC","2014B","Fail","M","HE Qualification","0-35","Scotland",71,99,0,45,1,0,1,3,0.302587263986843,-1.25437875368402
241955,"CCC","2014B","Fail","M","HE Qualification","0-35","South West Region",30,305,0,8,1,0,1,2,0.913304439202627,-1.22951453791216
244902,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Anglian Region",0,132,0,0,1,0,0,2,1.75665216457502,-2.07902035551103
244977,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","East Anglian Region",85.1111111111111,530,731,2425,1,1,1,3,-2.55318720576828,0.260641236854342
245217,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Midlands Region",39.8,151,0,731,1,0,1,2,1.04337763839408,-1.42676593562853
246248,"CCC","2014B","Fail","F","HE Qualification","0-35","South West Region",0,4,0,0,1,0,0,1,2.55649514023757,-0.0957806073881704
247819,"CCC","2014B","Pass","M","Lower Than A Level","0-35","South East Region",67.3333333333333,406,26,910,1,1,1,3,-0.646125523902716,-0.640543851801702
250092,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","North Western Region",0,1,0,16,1,0,1,3,1.26228882620724,-2.33631560643787
251385,"CCC","2014B","Distinction","F","A Level or Equivalent","0-35","East Anglian Region",89.2,548,636,2520,1,1,1,1,-0.927353880497353,2.13062948693447
253859,"CCC","2014B","Distinction","M","A Level or Equivalent","0-35","Scotland",96,271,302,995,1,1,1,3,-1.03153197641592,-0.366120977015956
255140,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","West Midlands Region",0,70,0,0,1,0,0,2,1.83464526867659,-2.09224707516046
260062,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","Scotland",0,68,0,18,1,0,1,2,1.73031409334377,-2.00609694146916
260949,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","East Anglian Region",69.4,97,32,329,1,1,1,1,1.23049944503336,1.48511721015021
261265,"CCC","2014B","Fail","M","Lower Than A Level","0-35","East Anglian Region",49.6666666666667,183,0,1486,1,0,1,2,0.493871193448354,-0.946238780990913
261615,"CCC","2014B","Pass","M","HE Qualification","0-35","Yorkshire Region",71.5555555555556,478,512,3339,1,1,1,3,-2.52830584609687,0.172664540667459
262391,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","Yorkshire Region",59,302,0,110,1,0,1,1,1.85249521838802,0.391350580720931
266040,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Anglian Region",73,401,0,40,1,0,1,1,1.09373312314756,-0.467754185938934
267118,"CCC","2014B","Withdrawn","F","Lower Than A Level","0-35","South West Region",88,109,0,14,1,0,1,2,1.49934847837098,0.102071697907656
268018,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","London Region",60.25,391,0,937,1,0,1,2,0.552749511413204,-1.15040939917743
278861,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","Wales",96.75,4340,79,4255,1,1,1,3,-6.70692656174995,0.232455224505618
281261,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","Ireland",72,289,0,165,1,0,1,2,0.659904288117806,-0.951663540518668
289397,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","South East Region",0,57,0,0,1,0,0,2,1.85099866147208,-2.09502041960309
291805,"CCC","2014B","Pass","F","HE Qualification","0-35","Wales",40.6666666666667,166,2529,914,1,1,1,1,-2.01818767896,2.45532189431016
295893,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Midlands Region",25.3333333333333,361,0,136,1,0,1,2,1.15717003278047,-1.66389631610661
296411,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","East Midlands Region",85.2222222222222,275,74,847,1,1,1,3,-0.79974827696015,-0.325439351711371
300059,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","South Region",47.75,43,39,206,1,1,1,3,0.166735833406574,-0.995157091167184
300594,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Midlands Region",32,147,0,143,1,0,1,2,1.35555896358829,-1.61721250686143
300611,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","North Western Region",45,258,82,732,1,1,1,2,0.652621843164864,-1.20965346412068
301232,"CCC","2014B","Pass","M","HE Qualification","0-35","South West Region",63.4444444444444,315,1455,1254,1,1,1,3,-2.61558489095726,0.180179113416221
305876,"CCC","2014B","Fail","M","HE Qualification","0-35","Scotland",74.25,181,2,429,1,1,1,3,0.0151778951540023,-1.13738839063148
308391,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","West Midlands Region",0,19,0,8,1,0,1,2,1.89570610426439,-2.1020018043994
309118,"CCC","2014B","Pass","M","HE Qualification","0-35","South Region",67.6666666666667,92,96,1009,1,1,1,3,-0.58032277828909,-0.487787232280037
310088,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","Ireland",62.5,122,0,129,1,0,1,2,1.180726475008,-1.2906215164816
311616,"CCC","2014B","Pass","M","HE Qualification","0-35","South West Region",87.1111111111111,400,271,1703,1,1,1,3,-1.65419413774057,0.0248871855640958
312886,"CCC","2014B","Fail","F","Lower Than A Level","0-35","South East Region",0,10,0,0,1,0,0,2,2.31201948456517,-0.810531197487077
314555,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","South Region",0,108,0,56,1,0,1,1,2.72015841911101,-0.466103300873958
315322,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Midlands Region",7,63,0,183,1,0,1,2,1.70114740044209,-1.97207853969054
315728,"CCC","2014B","Pass","M","HE Qualification","0-35","North Region",80.4444444444444,286,121,1107,1,1,1,3,-1.02414156326916,-0.245679647632994
320153,"CCC","2014B","Withdrawn","F","Lower Than A Level","0-35","Yorkshire Region",84,333,0,219,1,0,1,2,1.17912622797211,0.123883130809878
324257,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","London Region",44.1428571428571,306,12,143,1,1,1,2,0.800187309946855,-1.09487354194914
328261,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","West Midlands Region",46,129,0,41,1,0,1,3,0.621674149956027,-1.67515876277718
330862,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","North Region",51.25,206,4,349,1,1,1,3,0.34701704465987,-1.54157231241745
330994,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","East Midlands Region",0,31,0,0,1,0,0,2,1.98358926879984,-2.1846119532822
335553,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","West Midlands Region",81.6666666666667,286,0,219,1,0,1,2,0.544035915675606,-0.812246291927131
335648,"CCC","2014B","Fail","F","Lower Than A Level","0-35","South East Region",50,59,0,47,1,0,1,2,1.72140938355337,-0.108321534982679
336695,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","East Midlands Region",70,228,96,929,1,1,1,1,1.3960750779447,0.686977031898374
338604,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","Scotland",59.4444444444444,63,2,267,1,1,1,3,0.0448795589417729,-0.839589742404862
342957,"CCC","2014B","Fail","M","Lower Than A Level","0-35","Scotland",45,124,31,390,1,1,1,2,1.00090011825996,-1.16225508664116
342974,"CCC","2014B","Pass","M","Lower Than A Level","0-35","East Anglian Region",68,407,388,924,1,1,1,3,-1.11326700162469,-0.457738967831743
344396,"CCC","2014B","Fail","F","A Level or Equivalent","0-35","Wales",50,130,0,4,1,0,1,1,1.98554091235593,0.532762378193047
345256,"CCC","2014B","Pass","M","HE Qualification","0-35","Scotland",78,395,472,2271,1,1,1,3,-2.02644939243394,0.0740870866120465
347764,"CCC","2014B","Fail","M","Lower Than A Level","0-35","South East Region",40,64,0,18,1,0,1,2,1.31021263942494,-1.31058211074707
349069,"CCC","2014B","Fail","M","Lower Than A Level","0-35","South West Region",40,81,0,0,1,0,0,2,1.29579069364157,-1.3094873868261
351328,"CCC","2014B","Withdrawn","F","Lower Than A Level","0-35","North Region",77.4,690,0,1349,1,0,1,2,0.360322990321092,0.268554938279975
351577,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","Scotland",91.2857142857143,159,106,659,1,1,1,3,-0.68314384535547,-0.278384500995134
353660,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","West Midlands Region",0,153,3,60,1,1,1,2,1.70326468860697,-2.0646793171524
353979,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","London Region",0,67,0,0,1,0,0,2,1.93830295028926,-2.17693192251801
356523,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","West Midlands Region",67.5,537,189,4247,1,1,1,2,-1.22229632851526,-0.464784504923526
357942,"CCC","2014B","Withdrawn","F","Lower Than A Level","0-35","East Anglian Region",64.5,759,0,751,1,0,1,2,0.636642634535305,0.0223903231498587
359114,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","Yorkshire Region",78.3333333333333,150,26,502,1,1,1,1,1.01316154594398,1.64032910416048
359460,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","South East Region",0,218,0,0,1,0,0,1,2.60344703311077,-0.450513740611214
360547,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","South Region",0,21,0,16,1,0,1,2,1.89009541537826,-2.10044982167996
361410,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","London Region",64.75,227,96,828,1,1,1,1,0.841227228040349,1.54964178615684
362223,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","South Region",75.3333333333333,175,22,733,1,1,1,1,0.928010973383294,1.63515232281868
362661,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","North Western Region",0,168,0,0,1,0,0,2,1.71136584606443,-2.07134032474684
364920,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","Scotland",0,1,0,3,1,0,1,2,1.82039968072178,-2.02250029645242
365993,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","South West Region",63,34,0,118,1,0,1,3,0.537724328182273,-1.45164503778969
366424,"CCC","2014B","Withdrawn","F","HE Qualification","0-35","South Region",10,199,0,0,1,0,0,2,1.988611035791,-0.781434137920161
368876,"CCC","2014B","Fail","M","Lower Than A Level","0-35","East Midlands Region",59,174,3,373,1,1,1,2,0.836647576479975,-0.975403238342614
371113,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",0,22,0,3,1,0,1,2,1.99375030506416,-2.18610996809437
371526,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","London Region",58.75,111,110,381,1,1,1,3,-0.18785378608147,-0.771668013601716
371901,"CCC","2014B","Pass","F","HE Qualification","0-35","London Region",65.875,108,32,263,1,1,1,1,1.17832068340768,1.51392216055597
372812,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","South East Region",0,93,0,0,1,0,0,2,1.80571234296149,-2.0873403888389
374028,"CCC","2014B","Distinction","M","Lower Than A Level","0-35","London Region",94.6666666666667,530,640,2441,1,1,1,2,-1.79010377611816,0.498276350485649
374756,"CCC","2014B","Distinction","M","A Level or Equivalent","0-35","South West Region",93.8333333333333,372,17,813,1,1,1,3,-0.708883782122096,-0.534875214227698
376701,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","South West Region",10,236,0,0,1,0,0,2,1.52366731347505,-1.91980458686432
379406,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","London Region",92.6666666666667,575,586,1866,1,1,1,1,-0.248534861132579,1.43552879708958
381240,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","East Anglian Region",64.5,106,0,247,1,0,1,1,1.25531582901599,-0.301703119226889
381927,"CCC","2014B","Distinction","F","A Level or Equivalent","0-35","North Western Region",95.1111111111111,138,88,603,1,1,1,1,0.956359316498831,1.59490931455412
383140,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","West Midlands Region",66,129,77,339,1,1,1,3,-0.22695819181028,-0.690022655211764
383158,"CCC","2014B","Pass","M","HE Qualification","0-35","Scotland",52.5555555555556,62,23,1403,1,1,1,3,-0.449147212946136,-0.680413219735489
383311,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","North Region",0,45,0,15,1,0,1,3,1.20732572914874,-2.32706956646348
383971,"CCC","2014B","Fail","F","A Level or Equivalent","0-35","South Region",35.8571428571429,246,7,514,1,1,1,1,1.77803377112823,0.438765804334837
385387,"CCC","2014B","Distinction","F","HE Qualification","0-35","North Region",98.7777777777778,1379,863,3782,1,1,1,1,-2.94311879010384,2.80825137779037
385980,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","London Region",0,289,0,33,1,0,1,2,1.54638752074057,-2.04088496634407
386121,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","London Region",90,189,0,2,1,0,1,2,0.864639574470034,-0.91736270505754
386189,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",33,75,0,28,1,0,1,2,1.58028714706688,-1.71909090556318
387009,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","Wales",50,867,37,638,1,1,1,1,0.334259416131507,1.42938212065305
388538,"CCC","2014B","Pass","M","HE Qualification","0-35","East Anglian Region",86.6,707,498,2557,1,1,1,3,-2.65000802595208,0.311039036865303
388708,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","London Region",86.8,57,0,501,1,0,1,2,0.67057518623065,-0.751090930279999
394311,"CCC","2014B","Pass","M","Lower Than A Level","0-35","London Region",79.875,333,245,917,1,1,1,2,-0.522880120383047,0.168410415760116
394791,"CCC","2014B","Withdrawn","F","Lower Than A Level","0-35","North Western Region",0,152,63,881,1,1,1,2,1.92989591071543,-0.94280988580555
395164,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","Yorkshire Region",0,17,0,0,1,0,0,2,1.90131679315052,-2.10355378711885
396825,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","Ireland",90.875,266,70,595,1,1,1,3,-0.743675751296391,-0.287242188988715
398487,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","South East Region",48.4444444444444,216,403,1168,1,1,1,3,-0.453755326572208,-1.27366450839521
400063,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","Wales",0,3,0,0,1,0,0,2,2.01881196097475,-2.19058531054323
401903,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","Wales",77.8888888888889,182,38,667,1,1,1,3,-0.49309529109117,-0.48814090088702
404239,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","Scotland",0,41,0,0,1,0,0,3,1.21816025913322,-2.33003286760942
406265,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","Scotland",100,214,0,9,1,0,1,2,0.728325098920532,-0.774015687203768
406337,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","North Region",0,74,0,0,1,0,0,1,2.78459230715313,-0.481233863667962
406846,"CCC","2014B","Fail","M","Lower Than A Level","0-35","South West Region",39,34,0,154,1,0,1,2,1.30555570991984,-1.31155469385228
406908,"CCC","2014B","Fail","M","Lower Than A Level","0-35","Yorkshire Region",58,236,0,558,1,0,1,2,0.701062992083783,-0.95127768864208
408371,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Midlands Region",0,54,0,0,1,0,0,2,1.85477252134797,-2.09566042216677
408413,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","Wales",62.6666666666667,244,0,434,1,0,1,3,0.154715492891176,-1.36696257552764
409540,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","North Western Region",50,99,0,55,1,0,1,2,1.16621562946502,-1.30913393727642
410699,"CCC","2014B","Pass","M","HE Qualification","0-35","Yorkshire Region",77.4444444444444,212,14,322,1,1,1,3,-0.462638165631019,-0.463684692570169
412258,"CCC","2014B","Distinction","F","A Level or Equivalent","0-35","South East Region",97.3333333333333,293,310,1650,1,1,1,1,0.0554355811872884,1.91086857002605
412284,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","East Midlands Region",85.5,50,53,744,1,1,1,3,-0.0208439000352829,-1.02675335381192
416689,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","Scotland",66.6,286,38,801,1,1,1,3,-0.0421520624604147,0.460423308662159
416860,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","East Midlands Region",23,307,0,888,1,0,1,1,1.91300562448832,0.00854962440054467
417820,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","London Region",66.8571428571429,116,30,200,1,1,1,3,-0.106689094946756,-0.722867876816481
418623,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","South West Region",70.5,1041,418,1065,1,1,1,3,-2.12837407142826,-0.170137700975459
418971,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","East Midlands Region",71.6666666666667,195,0,455,1,0,1,2,0.869138939538532,-1.10358163258103
419233,"CCC","2014B","Fail","F","HE Qualification","0-35","Wales",71,50,0,78,1,0,1,1,1.7431354293349,0.89791057315623
420345,"CCC","2014B","Pass","M","Lower Than A Level","0-35","East Midlands Region",66.8571428571429,217,52,379,1,1,1,2,0.206020946168601,-0.201824293762097
421209,"CCC","2014B","Pass","F","HE Qualification","0-35","London Region",79.625,48,797,1207,1,1,1,1,-0.210548620679098,2.18472061788558
421712,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","North Western Region",79.6666666666667,171,0,115,1,0,1,3,0.412552498269588,-1.51080036305606
424082,"CCC","2014B","Pass","M","HE Qualification","0-35","Scotland",72.8888888888889,240,26,977,1,1,1,3,-0.719746005322906,-0.42231590027308
424112,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","Ireland",67.2,186,38,556,1,1,1,1,1.045682671005,1.50873069016166
424950,"CCC","2014B","Pass","M","Lower Than A Level","0-35","West Midlands Region",83.1111111111111,79,2,347,1,1,1,3,-0.148084939023546,-0.584666099072305
426610,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","Scotland",72.3333333333333,149,1960,749,1,1,1,1,-1.44351935543677,2.50881875036823
426616,"CCC","2014B","Fail","F","HE Qualification","0-35","Scotland",61,248,93,999,1,1,1,3,0.249993138252721,-0.11915222031201
429185,"CCC","2014B","Distinction","F","A Level or Equivalent","0-35","North Region",96.5555555555556,680,415,1272,1,1,1,1,-0.408803914415128,1.97934068511236
430686,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","West Midlands Region",53.6666666666667,165,262,749,1,1,1,3,-0.536698952704341,-0.706034338981465
431386,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","East Anglian Region",74.125,82,0,122,1,0,1,1,0.802995735604522,0.440167858035281
432278,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Anglian Region",64.5,348,0,151,1,0,1,2,0.767603016209798,-1.12786272815747
435271,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","South Region",50,391,0,0,1,0,0,2,1.0199375400137,-1.42266658011173
436058,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","North Western Region",60.8571428571429,71,26,750,1,1,1,3,-0.196540068749888,-0.73921484578922
439669,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","Yorkshire Region",0,47,0,0,1,0,0,2,1.86357819439169,-2.09715376148203
440171,"CCC","2014B","Withdrawn","F","HE Qualification","0-35","Scotland",0,256,118,627,1,1,1,2,1.62863465418381,-0.762207519105337
440323,"CCC","2014B","Withdrawn","F","Lower Than A Level","0-35","London Region",48.8333333333333,138,0,770,1,0,1,2,1.57052859789504,-0.322096373165143
440905,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","West Midlands Region",47.1666666666667,23,50,499,1,1,1,3,0.50326268657794,-1.59367517506693
442954,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","North Region",0,9,0,17,1,0,1,2,1.90480400709401,-2.10286916764173
445777,"CCC","2014B","Distinction","M","HE Qualification","0-35","Scotland",92.8571428571429,192,115,1718,1,1,1,3,-1.04527398030654,-0.328881327260412
446295,"CCC","2014B","Fail","M","Lower Than A Level","0-35","Wales",0,203,0,0,1,0,0,2,1.55095122696655,-1.8315766683259
447306,"CCC","2014B","Fail","F","HE Qualification","0-35","London Region",20,87,0,0,1,0,0,2,1.81107402013852,-0.351956749220066
465406,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","North Western Region",78.8888888888889,158,10,605,1,1,1,3,-0.414046117459277,-0.501543392713144
465517,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","West Midlands Region",0,173,0,0,1,0,0,2,1.80495990134141,-2.15431849860123
466289,"CCC","2014B","Pass","M","Lower Than A Level","0-35","Ireland",87.6666666666667,550,439,4809,1,1,1,3,-3.06088116109426,0.412898759819325
466714,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","South West Region",35,58,0,140,1,0,1,2,1.43803003731532,-1.59551253853116
467230,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","East Anglian Region",86.8888888888889,160,31,366,1,1,1,1,0.441242462042558,0.680717671255443
467894,"CCC","2014B","Fail","F","A Level or Equivalent","0-35","West Midlands Region",10,100,0,0,1,0,0,1,2.43345773721006,-0.0223163570384824
468753,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","West Midlands Region",46.7777777777778,109,0,301,1,0,1,3,0.538307191405142,-1.63219491823574
469732,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","East Midlands Region",0,26,0,0,1,0,0,2,1.98987903525965,-2.18567862422167
469761,"CCC","2014B","Distinction","F","A Level or Equivalent","0-35","South West Region",90.2222222222222,291,685,2537,1,1,1,1,-0.682485714508321,2.11541363016635
471979,"CCC","2014B","Pass","M","Lower Than A Level","0-35","South West Region",73.4444444444444,508,93,2443,1,1,1,3,-1.51386829630798,-0.287666147755253
474283,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","South Region",34.6666666666667,196,0,185,1,0,1,3,0.597463934522441,-1.79590926218892
475149,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","East Midlands Region",86.3333333333333,281,325,527,1,1,1,2,-0.0237859040278542,-0.552082180682959
475556,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","East Midlands Region",50,57,0,0,1,0,0,2,1.34021011779183,-1.40987535407449
476108,"CCC","2014B","Distinction","F","Lower Than A Level","0-35","East Midlands Region",84.7777777777778,632,191,1120,1,1,1,1,0.211297629506371,1.59617160851223
477067,"CCC","2014B","Pass","F","A Level or Equivalent","0-35","South Region",86.8571428571429,431,327,2539,1,1,1,1,-0.592621711417622,2.2462001008943
478025,"CCC","2014B","Withdrawn","M","No Formal quals","0-35","South West Region",30,176,0,0,1,0,0,2,1.09517762831026,-1.40641207754494
478550,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","East Anglian Region",76.25,666,10,2680,1,1,1,3,-1.39629711392856,-0.77013526066771
478977,"CCC","2014B","Withdrawn","F","HE Qualification","0-35","North Western Region",67,134,0,127,1,0,1,1,1.87564497031962,0.551569785413436
479725,"CCC","2014B","Fail","M","Lower Than A Level","0-35","North Western Region",0,0,0,34,0,0,1,2,1.79316292045021,-1.87010092250785
480928,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","Yorkshire Region",0,206,0,0,1,0,0,2,1.7634474427067,-2.14727847040073
480943,"CCC","2014B","Pass","M","Lower Than A Level","0-35","South Region",75.6666666666667,261,30,1017,1,1,1,3,-0.595259219900891,-0.540340501664598
482280,"CCC","2014B","Pass","M","Lower Than A Level","0-35","East Anglian Region",76,409,907,987,1,1,1,3,-1.87228948149289,-0.0929660679879828
482745,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","South East Region",43.8,184,329,450,1,1,1,3,0.00443901340787415,-1.48018587855606
484174,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","South West Region",41.3333333333333,326,0,225,1,0,1,2,1.10320043264615,-1.52364231443442
484305,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",0,152,0,0,1,0,0,2,1.83137692047258,-2.15879851654701
484464,"CCC","2014B","Pass","F","No Formal quals","0-35","London Region",73,232,59,1046,1,1,1,1,0.413041340295106,1.92902906818466
484787,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","North Western Region",0,99,0,0,1,0,0,1,2.75314347485411,-0.47590050897061
485312,"CCC","2014B","Distinction","M","HE Qualification","0-35","Scotland",92.5555555555556,382,163,1561,1,1,1,3,-1.28062248945201,-0.291826141218328
485604,"CCC","2014B","Distinction","F","A Level or Equivalent","0-35","London Region",86.2222222222222,453,1290,1711,1,1,1,1,-1.28405868829007,2.26557462918926
485944,"CCC","2014B","Fail","M","Lower Than A Level","0-35","North Western Region",66.5,244,0,309,1,0,1,2,0.700490412478661,-0.868121762945419
486378,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","East Midlands Region",40,54,0,2,1,0,1,2,1.54525181256499,-1.63130788595184
486737,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","North Western Region",40,993,0,0,1,0,0,2,0.364807366989336,-1.4312684121052
487494,"CCC","2014B","Withdrawn","M","No Formal quals","0-35","South Region",0,11,0,0,1,0,0,2,1.60921304769194,-1.85269925786462
487629,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","North Western Region",41.1111111111111,210,78,878,1,1,1,3,0.148182774825801,-1.57018440859451
488431,"CCC","2014B","Pass","M","Lower Than A Level","0-35","North Region",46.6666666666667,201,29,636,1,1,1,2,0.361813116011571,-0.456650601868134
490024,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","South Region",74.6666666666667,147,207,892,1,1,1,3,-0.714980406657488,-0.428053084931302
490587,"CCC","2014B","Fail","M","Lower Than A Level","0-35","Wales",20,317,0,72,1,0,1,2,1.17537609349105,-1.52307071560161
490662,"CCC","2014B","Fail","M","A Level or Equivalent","0-35","South West Region",49,200,0,113,1,0,1,3,0.473859112886127,-1.60877550241207
490665,"CCC","2014B","Withdrawn","M","HE Qualification","0-35","Scotland",0,40,0,0,1,0,0,2,1.77250004569864,-2.01460225600342
490769,"CCC","2014B","Withdrawn","F","A Level or Equivalent","0-35","South East Region",52.4,109,0,695,1,0,1,1,1.93639833565333,0.342026545187583
491170,"CCC","2014B","Withdrawn","M","A Level or Equivalent","0-35","London Region",12,114,0,129,1,0,1,2,1.60680270872396,-1.90027986137477
491232,"CCC","2014B","Fail","M","Lower Than A Level","0-35","South East Region",0,27,0,5,1,0,1,2,1.77041676741277,-1.86842016393047
491742,"CCC","2014B","Fail","M","Lower Than A Level","0-35","North Western Region",4,94,0,65,1,0,1,2,1.62205994609042,-1.79087531052185
491843,"CCC","2014B","Withdrawn","F","Lower Than A Level","0-35","South East Region",62.6666666666667,120,0,100,1,0,1,2,1.71104161120867,-0.230624663365676
492900,"CCC","2014B","Pass","M","A Level or Equivalent","0-35","South West Region",57.2222222222222,92,8,250,1,1,1,3,0.0301578597789131,-0.863402910066644
493822,"CCC","2014B","Withdrawn","F","HE Qualification","0-35","North Western Region",41.5,338,0,285,1,0,1,2,1.38170712617375,-0.280049971027054
495320,"CCC","2014B","Pass","M","Lower Than A Level","0-35","West Midlands Region",77.4,259,164,959,1,1,1,3,-0.755941811947892,-0.461695396778302
496108,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","East Anglian Region",14,281,0,61,1,0,1,2,1.50248243852484,-1.93085726609027
497080,"CCC","2014B","Withdrawn","M","Lower Than A Level","0-35","South East Region",33.5,67,0,64,1,0,1,2,1.57131636760583,-1.70888221386458
